employees,firm_age_years,training,access_finance,exporter,digital_payments,competition_level,sector,sales_annual_usd,labor_productivity_usd_per_employee,successful
14.0,11.0,1.0,1.0,1,1,Baja,Servicios,107018.79490492365,15838.987227439677,1
19.0,13.0,0.0,1.0,0,0,Baja,Comercio,30462.010540213938,1165.057254677424,0
20.0,2.0,0.0,0.0,0,0,Baja,Comercio,19841.621469870053,756.7309087164996,1
23.0,15.0,0.0,0.0,0,0,Media,Comercio,49094.90890325872,2262.9287818734624,1
15.0,9.0,1.0,0.0,0,1,Baja,Comercio,29471.90042499355,3335.3840964165024,0
9.0,13.0,1.0,1.0,0,0,Baja,Servicios,59325.6957083719,5348.249116017121,0
11.0,3.0,0.0,1.0,0,1,Baja,Servicios,41062.183204634886,3492.9100606855727,1
21.0,0.0,0.0,1.0,1,0,Alta,Servicios,30514.154962008677,1902.1629883663481,1
6.0,14.0,1.0,0.0,1,1,Alta,Servicios,12677.675192917248,2103.5314597476267,0
12.0,11.0,1.0,,0,1,Baja,Manufactura,36024.723301718965,2761.1516238099234,0
8.0,4.0,0.0,1.0,0,1,Media,Manufactura,25236.434335004873,3633.714637208855,0
10.0,4.0,0.0,0.0,1,1,Baja,Comercio,39315.28315826546,4208.71650178172,1
21.0,16.0,0.0,0.0,0,0,Media,Servicios,51227.40189021697,3156.1781225689183,0
11.0,2.0,0.0,0.0,0,0,Baja,Comercio,14227.800974646589,1786.3417529215164,1
10.0,19.0,0.0,,0,0,Media,Comercio,26668.97056477318,2879.6432370783514,0
4.0,4.0,0.0,0.0,0,1,Media,Comercio,15291.94665589501,4112.228713880578,0
16.0,13.0,1.0,0.0,0,0,Alta,Comercio,36241.559256559216,2389.6466968352433,0
15.0,7.0,0.0,0.0,0,1,Baja,Comercio,32385.473953483794,2439.864306228585,0
37.0,13.0,1.0,,0,0,Alta,Comercio,25972.620280697483,711.7117207502437,0
8.0,6.0,0.0,0.0,0,0,Alta,Comercio,11992.966910381052,1498.8928340059344,0
11.0,8.0,0.0,0.0,0,1,Baja,Servicios,16584.12192679344,2033.3958635193073,1
12.0,9.0,1.0,0.0,0,0,Media,Manufactura,23904.216048913357,2910.070309993013,0
26.0,3.0,0.0,1.0,1,1,Baja,Servicios,82430.57962028554,2174.8761182395137,1
9.0,13.0,1.0,0.0,0,1,Baja,Servicios,33430.521989750574,3723.8200081798723,1
12.0,6.0,0.0,0.0,0,1,Baja,Tecnologia,43068.792842119045,3021.3942973667263,1
14.0,8.0,0.0,0.0,1,1,Media,Tecnologia,39067.3157803142,2581.7978765906087,1
11.0,3.0,1.0,0.0,1,0,,Servicios,16095.332119991448,1618.1169217397498,1
8.0,0.0,0.0,0.0,0,1,Alta,Comercio,5520.242476643021,815.7395429407054,0
11.0,,1.0,1.0,0,1,Baja,Servicios,42310.126094867665,3740.0521728458098,1
19.0,23.0,0.0,1.0,0,0,Alta,Comercio,32753.93829879266,1068.4928940984146,0
5.0,14.0,0.0,0.0,1,0,Baja,Manufactura,15452.664071781881,2428.0345738352926,0
11.0,9.0,0.0,0.0,1,0,Media,Tecnologia,14668.815428727714,1668.547497140846,0
7.0,7.0,0.0,1.0,1,0,Media,Comercio,17370.570856596678,1250.7716610213993,0
20.0,9.0,1.0,0.0,0,0,Baja,Servicios,33470.352335183896,2251.9230868480654,0
4.0,12.0,1.0,1.0,0,1,Alta,Comercio,,6962.272625463081,1
7.0,2.0,0.0,0.0,0,1,Media,Servicios,16411.108408028227,3257.930959273832,0
13.0,16.0,0.0,1.0,0,1,Media,Manufactura,67663.69605985288,4952.825068225036,1
26.0,13.0,1.0,1.0,0,1,Media,Manufactura,44544.71774291597,1023.3132871932393,1
10.0,13.0,1.0,1.0,0,0,Media,Comercio,39783.718006621864,4430.28227354219,0
7.0,12.0,0.0,1.0,0,1,Media,Servicios,24741.750715614682,4861.00526411479,0
31.0,9.0,0.0,0.0,0,0,Media,Servicios,40590.48424761259,1649.9201748978826,0
4.0,13.0,0.0,1.0,0,1,Baja,Servicios,19080.280567615533,4041.791922146491,0
3.0,13.0,1.0,0.0,0,1,Media,Manufactura,24625.80188770095,8388.59236179197,0
13.0,7.0,0.0,,0,1,Alta,Comercio,21392.810715847514,1440.3649126837759,0
7.0,6.0,0.0,1.0,0,0,Baja,Servicios,17049.686632251945,1984.5755431705518,0
5.0,10.0,1.0,1.0,0,0,,Comercio,22954.2709899863,5829.39516288434,0
15.0,18.0,0.0,1.0,0,0,Media,Manufactura,33694.141099235516,1665.1091697547986,0
12.0,2.0,0.0,0.0,1,1,Media,Servicios,29671.27156601922,1977.4705596972067,1
7.0,0.0,0.0,1.0,0,0,Media,Manufactura,11977.33012295144,1298.3563900979123,1
5.0,10.0,0.0,1.0,0,1,Baja,Manufactura,24964.113493617,3439.8901581114023,0
17.0,9.0,0.0,0.0,0,1,Media,Tecnologia,35956.38680151444,2193.9354827353077,1
15.0,10.0,0.0,0.0,0,0,Baja,Servicios,26016.388744432366,2318.805626116249,0
9.0,10.0,,0.0,1,1,Media,Servicios,40048.689753097104,4248.866286798547,0
30.0,8.0,0.0,0.0,0,0,Media,Servicios,40279.62082838929,921.4666648600147,0
5.0,18.0,1.0,1.0,1,1,Baja,Servicios,40816.81587242627,10070.82241025106,1
4.0,0.0,1.0,1.0,0,0,Media,Servicios,17001.078053898887,6477.974176285184,0
,4.0,0.0,1.0,1,0,Alta,Comercio,20934.960485002164,2544.5397322241733,0
10.0,8.0,0.0,1.0,0,1,Media,Comercio,29554.676322476702,2622.212226714407,0
12.0,0.0,0.0,0.0,1,0,Alta,Manufactura,10422.704682882393,988.0668484703355,0
9.0,8.0,0.0,1.0,0,1,Media,Servicios,23037.70723820461,3839.6306545216353,0
12.0,19.0,0.0,0.0,0,0,Media,Comercio,13136.74405782506,961.3161032990212,1
5.0,9.0,1.0,1.0,0,1,Baja,Manufactura,47328.41053316926,6783.955934880476,0
24.0,10.0,0.0,0.0,1,1,Baja,Manufactura,50974.68274450688,2487.1311904549457,1
9.0,1.0,0.0,1.0,0,1,Baja,,26549.135601528502,3602.1814876402627,1
19.0,5.0,0.0,0.0,0,1,Media,Comercio,34945.03986370961,1842.0340465411628,0
12.0,7.0,1.0,0.0,1,0,Alta,Manufactura,31714.707958312018,2298.692727565048,0
13.0,7.0,0.0,1.0,0,1,Media,Servicios,20383.06017420945,2010.4317450954075,0
14.0,17.0,1.0,0.0,0,1,Media,Comercio,32228.638598492395,2626.907046714974,0
13.0,12.0,0.0,0.0,0,1,Media,Servicios,22251.68668211821,1412.4977272203312,1
15.0,2.0,1.0,0.0,0,1,Media,Servicios,14918.200942407308,1006.8286989236751,1
22.0,10.0,1.0,1.0,1,0,Media,Servicios,42741.479182409086,1385.6932026854606,1
11.0,12.0,0.0,0.0,0,0,Media,Servicios,18369.731183992582,1982.347219528373,1
15.0,16.0,0.0,0.0,0,1,Media,Servicios,27797.21100847199,1735.5547428026373,0
9.0,18.0,0.0,0.0,1,0,Baja,Servicios,17011.430898341572,1695.0855956147202,0
24.0,3.0,0.0,0.0,0,0,Alta,Servicios,33105.82930338865,1368.1191688323934,0
7.0,4.0,1.0,0.0,0,1,Baja,Manufactura,23622.54371714116,3408.827103147438,1
29.0,1.0,1.0,0.0,0,0,Baja,Servicios,38246.301307858615,1649.518691384904,0
10.0,8.0,1.0,,0,1,,Manufactura,27530.973899823905,3191.526197851856,0
4.0,12.0,1.0,0.0,0,0,Media,Servicios,11219.001283762253,2697.194619884212,1
11.0,15.0,0.0,0.0,1,0,Media,Manufactura,32742.30488069896,3602.7222261209195,0
7.0,9.0,0.0,1.0,0,1,Media,Manufactura,21965.245249548578,3468.5464204940336,1
17.0,7.0,1.0,0.0,0,0,,Comercio,18994.400945034875,1004.2901720580265,0
7.0,10.0,0.0,0.0,0,0,Baja,Comercio,20422.642087633787,2827.956887376438,0
8.0,4.0,1.0,1.0,0,1,Media,Servicios,46284.3591707564,5575.08088211035,0
3.0,22.0,0.0,0.0,1,0,Media,Tecnologia,23674.461666964875,8953.996307912996,0
8.0,0.0,0.0,1.0,1,1,Media,Manufactura,39007.751638924965,4448.483230472241,1
2.0,10.0,1.0,0.0,0,0,Media,Manufactura,9720.73047588411,4408.397700966725,1
4.0,21.0,0.0,0.0,0,0,Alta,Comercio,6863.851090306429,2807.1328767187183,0
16.0,9.0,1.0,0.0,0,1,Baja,Servicios,63058.331383018085,4984.8601117309,0
16.0,8.0,1.0,1.0,0,1,Media,Manufactura,93092.3742359944,4810.751857314762,1
13.0,7.0,1.0,1.0,0,0,Media,Servicios,54039.14131304047,4794.620278915402,1
6.0,8.0,1.0,0.0,0,1,,Comercio,14570.081652668934,2501.2691712175165,0
10.0,17.0,0.0,0.0,0,1,Baja,Servicios,18596.345864149316,2050.8776086530092,1
10.0,0.0,1.0,1.0,0,1,Media,Manufactura,21287.034465162,2203.0624496502865,1
5.0,18.0,0.0,0.0,0,1,Alta,Servicios,8605.538696442987,2317.2445349850022,0
25.0,0.0,0.0,0.0,0,1,Baja,Servicios,31709.467654956148,1382.8471995245006,0
17.0,7.0,1.0,,0,1,Alta,Comercio,62798.83191299425,3637.1519882228376,1
9.0,6.0,,1.0,0,1,Baja,Manufactura,29579.59013427393,4264.852804489309,1
10.0,13.0,0.0,0.0,0,0,Media,Comercio,20103.624781190516,2131.0957913281013,0
11.0,0.0,0.0,1.0,1,1,Alta,,43833.673172644274,4107.755153552815,0
3.0,12.0,0.0,1.0,0,1,Media,Servicios,,5202.642254735924,1
9.0,21.0,1.0,0.0,0,1,Media,Manufactura,65963.56420037392,7159.754544128543,0
7.0,1.0,0.0,0.0,0,0,Baja,Tecnologia,34507.290189871674,4940.997385696967,0
5.0,10.0,1.0,0.0,1,1,Alta,Manufactura,21153.88254589864,3653.596046960047,0
8.0,5.0,1.0,1.0,1,1,Media,Comercio,27074.20003380579,2804.84393578429,1
29.0,12.0,1.0,1.0,0,1,Baja,Manufactura,98784.09373113504,2653.814849223863,0
15.0,9.0,0.0,0.0,0,0,Media,Comercio,18311.600907454773,861.9903231432806,0
7.0,5.0,1.0,1.0,1,0,Media,Comercio,17657.193127098864,2024.4615289472592,0
14.0,12.0,,0.0,0,0,Baja,Comercio,38325.13166956717,2620.8056542471745,1
23.0,20.0,1.0,0.0,0,0,Baja,Comercio,68438.18391614864,3053.27899340093,0
17.0,8.0,0.0,0.0,0,0,Baja,Manufactura,30276.694228497417,1664.193737378691,1
10.0,13.0,1.0,0.0,0,1,Media,Comercio,16661.229895148557,924.5700056805251,0
7.0,1.0,1.0,1.0,0,0,Media,Servicios,13512.340527096552,2861.4824262488337,1
15.0,3.0,0.0,0.0,0,1,Media,Servicios,23776.525471124896,2079.7934768690175,0
13.0,12.0,0.0,1.0,0,0,Alta,Servicios,21005.228653443668,1806.2664779405377,0
17.0,18.0,1.0,0.0,1,0,Alta,Comercio,31080.066390423934,2945.345081712765,1
15.0,11.0,0.0,0.0,0,1,Media,Servicios,37820.66409819473,1974.7945982284061,0
19.0,7.0,1.0,1.0,0,1,Baja,Servicios,67525.83278365222,5697.215425088574,1
7.0,9.0,0.0,0.0,0,1,Media,Comercio,26850.582279738297,3013.414553214095,1
22.0,1.0,0.0,,0,0,Media,Comercio,15456.790349268931,745.791237497219,0
11.0,13.0,1.0,0.0,0,0,Media,Manufactura,23402.113279156365,1547.2384941373377,0
35.0,14.0,1.0,1.0,1,0,Media,Comercio,92835.00062388173,2662.1902679348036,1
7.0,6.0,1.0,0.0,0,1,Media,Manufactura,25553.262218811917,4020.460562041498,1
28.0,6.0,0.0,0.0,0,0,Alta,Tecnologia,49828.67200448437,1712.0876407861233,0
11.0,11.0,1.0,0.0,1,0,Baja,Manufactura,42697.10953128974,4639.957996375239,0
7.0,6.0,1.0,0.0,0,0,Media,Comercio,31211.161005381076,4570.484508698052,0
7.0,9.0,1.0,1.0,1,1,Baja,Servicios,49251.695801588365,6174.512724542758,1
8.0,22.0,1.0,0.0,0,1,Alta,Tecnologia,42456.36510972089,4605.871829146972,1
13.0,8.0,,0.0,1,0,Baja,Servicios,25648.780353925387,2416.3910045850707,0
14.0,7.0,0.0,0.0,0,0,Baja,Servicios,23633.681003813046,1433.5874639079934,0
7.0,5.0,0.0,0.0,0,0,Media,Comercio,18079.30854943602,3246.9260040860718,0
10.0,13.0,1.0,1.0,0,1,Media,Servicios,63410.50113454525,8608.261106628239,1
36.0,8.0,0.0,0.0,0,1,Baja,Tecnologia,68544.45447603283,1254.5602354656723,0
28.0,5.0,1.0,1.0,0,0,Media,Comercio,41894.19643094171,1986.1029337911336,1
13.0,17.0,0.0,0.0,0,1,Media,Comercio,42173.56119106372,5430.058078748772,0
10.0,18.0,1.0,0.0,0,0,Baja,Comercio,13038.34447967985,1388.619986719666,1
11.0,5.0,1.0,1.0,0,1,Media,Comercio,18937.826099063477,1999.7798038009737,0
14.0,0.0,0.0,0.0,0,1,Alta,Servicios,23576.355162681706,2182.4286392077647,0
5.0,15.0,0.0,1.0,0,0,Media,Comercio,17861.549928286044,3334.5637544582046,1
9.0,5.0,0.0,1.0,1,0,Media,Comercio,30283.296808141742,3521.6927841703264,1
4.0,14.0,1.0,0.0,0,1,Media,Comercio,17496.10361745079,3149.1543679626825,1
13.0,0.0,1.0,0.0,0,1,Media,Manufactura,32575.394889791816,2594.1700661250015,0
15.0,14.0,0.0,1.0,0,0,Baja,Servicios,27498.39201832686,2076.3370937988907,1
7.0,2.0,1.0,0.0,0,1,Baja,Servicios,26618.5329084828,4326.410895271272,0
26.0,13.0,0.0,0.0,0,0,Alta,Servicios,39134.32981636267,1964.5431508233405,0
5.0,9.0,0.0,0.0,0,1,Alta,Servicios,20224.710330010916,3332.6463347224926,0
4.0,3.0,1.0,0.0,0,0,Media,Manufactura,27554.87789437901,6029.918685734784,1
11.0,7.0,0.0,1.0,1,0,Baja,Manufactura,40462.58959923698,5908.3074169379115,1
19.0,13.0,0.0,0.0,0,0,Baja,Servicios,33776.535717383114,1712.142104537532,0
27.0,10.0,0.0,0.0,0,1,Media,Comercio,19724.210471814473,767.98768584203,0
8.0,13.0,0.0,,0,0,Media,Comercio,13446.572598101013,1652.8981406571797,0
19.0,21.0,0.0,0.0,0,1,Baja,Servicios,38873.731726567894,1666.0566717579761,1
10.0,0.0,0.0,0.0,0,1,Alta,Servicios,22616.935054383033,3393.9559029627685,0
9.0,19.0,1.0,1.0,0,0,Media,Tecnologia,30169.03685508706,2937.8152663222727,1
17.0,10.0,0.0,0.0,0,0,Alta,Comercio,26328.926317789486,1168.3978714791094,0
15.0,4.0,0.0,1.0,0,0,Alta,Tecnologia,26805.334529373624,1596.5828823924965,1
4.0,1.0,0.0,1.0,0,1,Media,Servicios,14489.53598305848,2196.1500959491696,1
24.0,8.0,0.0,0.0,0,1,Media,Comercio,33239.512834964415,1176.876173190781,1
23.0,15.0,1.0,0.0,0,1,Media,Servicios,37836.32414504199,1291.4210897909302,1
7.0,8.0,1.0,0.0,0,0,Media,Servicios,15329.430335913361,2555.4326418934447,0
13.0,18.0,0.0,0.0,1,0,Media,Comercio,15503.273346584961,1007.7783634352901,0
13.0,0.0,1.0,1.0,1,1,Media,Servicios,37223.57435340661,3574.923960661275,1
12.0,9.0,0.0,1.0,0,0,Alta,Servicios,19239.741632240286,2274.345605177416,0
7.0,1.0,0.0,0.0,0,1,Media,Servicios,12595.558132901122,2187.4312445355085,0
7.0,11.0,0.0,0.0,0,1,Media,Servicios,20901.96431354373,2829.460109926564,0
10.0,14.0,0.0,1.0,1,1,Alta,Comercio,39789.708742038485,4121.848944855011,1
20.0,6.0,0.0,1.0,0,1,Baja,Comercio,44522.74304999429,1520.4732419674954,1
14.0,0.0,1.0,0.0,0,1,Baja,Servicios,42100.83811801019,2908.2905698501468,1
8.0,10.0,0.0,0.0,0,0,Media,Servicios,19730.485217153222,1988.9637090868746,1
16.0,12.0,1.0,0.0,1,1,Media,Servicios,38215.54590983488,2841.2249138045436,1
2.0,11.0,0.0,1.0,0,0,Alta,Comercio,8520.557558046248,8105.336699625649,0
20.0,16.0,0.0,0.0,1,1,Media,Servicios,46722.21953837448,2647.0425027666383,1
4.0,3.0,1.0,0.0,0,0,Media,Manufactura,16647.400220505308,2529.8870638882163,0
8.0,13.0,0.0,0.0,0,0,Media,Servicios,27770.206739952522,3171.5316961724093,0
5.0,16.0,0.0,0.0,0,0,Baja,Servicios,,5226.8448335866715,0
5.0,0.0,1.0,0.0,0,1,Media,Manufactura,13848.776325986915,2830.910299960243,0
20.0,11.0,,1.0,0,0,Alta,Comercio,34433.497796406875,1434.1815079727926,0
8.0,6.0,1.0,0.0,0,0,Baja,Servicios,26938.98436206597,3580.3331840534925,1
12.0,9.0,1.0,0.0,1,1,Media,Manufactura,54530.82237336993,3330.872330922555,1
10.0,11.0,1.0,0.0,0,1,Media,Comercio,34734.257059599346,2742.62135356827,1
13.0,6.0,1.0,0.0,1,1,Baja,Manufactura,42071.43516734382,3803.299820594927,1
10.0,5.0,0.0,0.0,0,0,Baja,Comercio,11730.346392502468,909.9899640877865,1
5.0,9.0,0.0,0.0,1,1,Alta,Comercio,11024.110054641022,2522.3718932995566,1
18.0,2.0,0.0,0.0,0,1,Media,Tecnologia,31284.034563578272,1234.134837325537,1
7.0,2.0,0.0,0.0,1,1,Baja,Servicios,25071.118386867445,5567.871495388154,0
4.0,13.0,1.0,0.0,1,1,Baja,Comercio,16558.470641974513,3411.1038562884,0
8.0,2.0,1.0,0.0,0,0,Media,Comercio,16482.803121874713,1948.304325744428,0
25.0,13.0,1.0,1.0,0,1,Media,Servicios,72177.35412134511,3135.8611716820265,1
17.0,12.0,,1.0,0,0,Media,Servicios,21650.31183336062,1105.689393054792,1
8.0,0.0,1.0,0.0,0,0,Baja,Servicios,28147.745404743986,3646.898964713795,1
8.0,5.0,0.0,0.0,1,1,Alta,Comercio,15936.02606676925,2300.1629678387753,1
8.0,16.0,1.0,1.0,0,0,Media,Comercio,42900.47198928186,6818.193774983483,1
35.0,3.0,0.0,0.0,0,1,Media,Comercio,28232.443098342068,983.1417956745731,1
13.0,6.0,0.0,1.0,0,0,Media,Servicios,17679.52752753658,1302.7864059582657,1
13.0,12.0,0.0,1.0,0,1,Media,Comercio,26826.180791264112,1989.2765001965786,0
19.0,14.0,0.0,,1,0,Alta,Manufactura,31143.190829824172,2948.9046276447516,0
12.0,7.0,1.0,0.0,0,1,Alta,Servicios,20759.394687790005,2193.644942279321,1
9.0,5.0,1.0,1.0,0,1,Media,Comercio,26129.528229237894,2305.702801928219,1
9.0,18.0,1.0,0.0,0,0,Alta,Manufactura,26037.93009004402,2966.33382559582,1
10.0,19.0,0.0,0.0,0,1,Alta,Manufactura,22492.329537165653,2068.458127820316,0
10.0,15.0,0.0,0.0,0,0,Alta,Comercio,16247.64188008372,1570.7121758498592,0
15.0,10.0,1.0,0.0,0,1,Baja,Manufactura,21953.778776446106,1076.2849907906284,0
10.0,4.0,1.0,1.0,0,0,Media,Servicios,29969.53682718094,2703.6846424598066,0
15.0,4.0,0.0,1.0,0,1,,Manufactura,37635.48532795004,3946.3302887088935,0
10.0,12.0,0.0,1.0,0,0,Alta,Servicios,38501.209801898636,4449.864500776273,0
10.0,12.0,1.0,0.0,0,1,Baja,Servicios,22381.602680998705,1200.6509493230947,1
3.0,17.0,0.0,0.0,0,1,Media,Servicios,7299.48103593148,3298.1834232977476,0
17.0,13.0,0.0,0.0,0,1,Media,Manufactura,39341.233240812086,3038.813664786269,1
12.0,0.0,0.0,,0,0,Media,Comercio,17712.15848883595,1349.215548218168,0
18.0,15.0,0.0,0.0,0,1,Media,Servicios,21949.28582122728,1458.894169266043,0
2.0,3.0,1.0,1.0,0,0,Alta,Servicios,6521.271325692448,2630.232807593783,0
35.0,7.0,1.0,1.0,0,0,Media,Manufactura,98225.80814594636,2495.1703473211087,0
9.0,11.0,0.0,0.0,1,1,Alta,Manufactura,40109.1769149458,6481.922650683246,1
19.0,21.0,0.0,0.0,0,0,Baja,Comercio,14115.699333988578,694.1384218778567,0
5.0,28.0,0.0,0.0,0,1,Media,Comercio,16968.087412423567,2126.4704529537316,0
14.0,13.0,0.0,0.0,0,1,Media,Comercio,45066.51685890221,3168.4940613063454,0
5.0,8.0,0.0,1.0,0,0,,Servicios,16201.28457537716,3177.216576866645,1
7.0,12.0,1.0,0.0,0,0,Media,Manufactura,17465.426304434557,3366.6065558459914,0
31.0,14.0,0.0,1.0,0,0,Media,Servicios,41738.90647801448,1351.2506945088257,1
9.0,7.0,0.0,0.0,0,1,Media,Comercio,12211.188008045912,1221.0759864408171,0
11.0,20.0,0.0,0.0,0,1,Media,Servicios,14618.266369623832,1725.7135746848103,1
17.0,10.0,0.0,1.0,0,1,Media,Comercio,50417.62148545131,3056.666553835054,1
13.0,12.0,,0.0,0,0,Baja,Comercio,12362.87877018813,788.3944898681407,0
11.0,13.0,0.0,0.0,0,1,Baja,Comercio,28204.693115683174,3422.4015217032797,0
12.0,12.0,1.0,0.0,0,0,Media,Servicios,34099.05564076849,2982.5495291130314,0
42.0,14.0,0.0,0.0,0,1,Baja,Comercio,31975.678918601727,761.8827956721243,1
10.0,5.0,0.0,1.0,1,1,Baja,Servicios,26778.335403874436,2799.6241751383864,1
11.0,6.0,1.0,0.0,0,1,Media,Servicios,38534.58286505855,2680.4742255090464,0
19.0,2.0,1.0,1.0,0,1,Media,Servicios,49521.63147197408,2284.2943318850594,0
19.0,12.0,1.0,0.0,1,1,Media,Manufactura,40441.135567611884,2130.388048146781,1
20.0,14.0,1.0,0.0,0,0,Media,Comercio,48887.376454624864,2328.259553323784,0
15.0,,0.0,1.0,0,0,Media,Comercio,44055.75634890262,4037.0447067521,0
5.0,19.0,0.0,0.0,0,1,Media,Comercio,18613.383624073915,3930.6091835144653,1
27.0,9.0,0.0,0.0,1,1,Media,Comercio,30021.11963638555,1376.83892350955,1
5.0,13.0,1.0,0.0,1,1,Media,Comercio,20025.47840143742,4014.5140605917873,1
12.0,2.0,1.0,0.0,0,0,Media,Servicios,23085.44259095096,2505.1978141776394,0
6.0,7.0,0.0,0.0,0,1,Media,Servicios,14621.413215203478,2691.529401280356,1
10.0,13.0,0.0,1.0,0,0,Baja,Comercio,38618.14074042239,3874.7926891200527,1
12.0,14.0,1.0,0.0,0,1,Media,Comercio,16937.76830810602,1406.8012604061373,0
12.0,7.0,0.0,0.0,0,1,Media,Manufactura,,925.3884590356494,1
13.0,9.0,0.0,1.0,0,0,Alta,Manufactura,27358.606004409303,2388.8467399446613,0
26.0,0.0,1.0,0.0,0,1,Alta,Servicios,26388.13434500664,1004.7781097665868,1
13.0,7.0,1.0,1.0,0,0,Media,Servicios,25286.21124701276,1715.6840939013236,0
,14.0,1.0,0.0,0,1,Baja,Comercio,15671.545358917483,2296.1585611803566,0
18.0,12.0,1.0,0.0,0,1,Baja,Servicios,42289.008469896275,1718.757147327011,1
,12.0,0.0,1.0,0,1,Media,Servicios,40620.2931886318,1827.4316782005628,1
5.0,9.0,1.0,0.0,1,0,Media,Manufactura,26270.064862784275,6793.198204480788,0
14.0,9.0,1.0,1.0,0,0,Media,Servicios,34736.44688431025,2684.817844691166,1
15.0,5.0,0.0,0.0,0,1,Media,Manufactura,24551.1105842641,1617.2742296725605,1
8.0,13.0,0.0,0.0,0,0,Baja,Comercio,,3780.9594702728564,0
23.0,12.0,0.0,0.0,0,1,Alta,Manufactura,20426.044372394408,928.829672786048,0
9.0,12.0,0.0,0.0,1,1,Baja,Servicios,36321.241984657085,2762.1587639539316,0
11.0,6.0,1.0,1.0,0,1,Alta,Servicios,16478.258918038555,1372.770727872508,1
9.0,0.0,1.0,0.0,0,1,Alta,Comercio,12874.387391361577,2142.8692466262423,1
10.0,16.0,0.0,1.0,0,1,Media,Servicios,20382.101221998193,1728.4775600170112,0
5.0,6.0,0.0,1.0,0,0,Media,Servicios,20892.543322900303,3858.8883529722975,0
4.0,4.0,1.0,0.0,0,1,Media,Servicios,14680.821631938423,3205.4177950637504,0
26.0,13.0,0.0,0.0,0,1,Media,Servicios,36387.62927195264,1369.40798384008,0
6.0,,0.0,1.0,0,1,Media,Servicios,14029.170334927996,2021.0124126409066,0
,15.0,1.0,1.0,0,0,Media,Manufactura,24230.267611974414,4560.938828294953,0
3.0,13.0,0.0,0.0,0,0,Media,Servicios,8343.591535962581,2921.829110516991,0
7.0,13.0,0.0,0.0,1,1,Media,Servicios,26686.20657233594,4625.680886642053,1
5.0,1.0,0.0,0.0,0,1,Media,Comercio,8661.002965339165,1331.9677068875517,0
27.0,16.0,0.0,1.0,1,1,Media,Tecnologia,118912.17904411192,4044.9259456288814,0
18.0,11.0,1.0,0.0,0,1,Media,Servicios,19751.570401597026,1037.1023125055729,1
7.0,7.0,0.0,1.0,0,1,Baja,Servicios,19485.20827221165,3119.4515653972085,0
39.0,10.0,0.0,0.0,0,1,Baja,Comercio,,1797.2930176134278,0
18.0,0.0,1.0,0.0,0,1,Baja,Manufactura,31481.107304029705,2198.838553958122,1
8.0,11.0,1.0,0.0,0,1,Baja,Manufactura,18699.76030775427,3144.557126522697,1
2.0,3.0,0.0,0.0,0,1,Baja,Comercio,10882.50579198572,4249.457208804844,0
39.0,,0.0,0.0,0,0,Alta,Servicios,23400.119659523745,530.7104311705907,1
4.0,0.0,1.0,0.0,0,0,Baja,Comercio,9824.516873741566,2150.2922114298744,1
4.0,16.0,0.0,0.0,0,0,,Servicios,8862.959951036797,4278.844425627748,0
18.0,5.0,0.0,,0,1,Baja,Comercio,75991.15268941024,3791.5319176315734,0
43.0,18.0,1.0,0.0,0,1,Alta,Comercio,49378.043143517236,1746.6717141722338,0
23.0,6.0,1.0,1.0,0,1,Media,Tecnologia,28623.43396102661,906.7155783433277,0
14.0,0.0,1.0,0.0,0,0,Media,Servicios,36762.22220139148,2050.329836619003,0
14.0,2.0,1.0,0.0,0,1,Media,Servicios,32836.71169277158,1975.5338899263395,1
17.0,16.0,1.0,0.0,0,0,Media,Comercio,23375.440899412748,1112.9901976213,0
16.0,8.0,0.0,1.0,0,0,Media,Comercio,20043.81002609626,1171.58434455014,0
12.0,6.0,1.0,0.0,0,1,Baja,Manufactura,41958.55503782819,2928.7659177082674,0
11.0,10.0,0.0,1.0,0,0,Alta,Servicios,20338.628584300695,1506.5033342041359,0
10.0,12.0,0.0,1.0,0,1,Media,Servicios,14775.861722468919,1973.932588486856,0
6.0,16.0,,,0,1,Media,Comercio,39886.15577423518,9026.983216061586,0
8.0,18.0,0.0,0.0,0,1,Media,Servicios,18780.546562238495,2976.3691740319587,1
4.0,7.0,0.0,1.0,0,1,Media,Manufactura,31402.44262913557,8949.440876193803,0
9.0,1.0,1.0,0.0,0,0,Alta,Comercio,23432.37838128418,2664.6692645586827,0
6.0,7.0,0.0,0.0,0,1,Media,Manufactura,11919.097699593947,1754.3963199976265,1
5.0,11.0,0.0,1.0,0,1,Media,Comercio,27863.81466480014,4391.195849193726,0
11.0,3.0,0.0,0.0,1,0,Baja,,20799.69838641428,2070.5041720726636,1
23.0,3.0,1.0,1.0,0,0,Alta,Servicios,18189.22020773745,589.7404867937411,1
17.0,11.0,1.0,0.0,0,1,Media,Manufactura,32179.829066368507,1476.4584093542053,1
4.0,9.0,0.0,1.0,0,0,Baja,Servicios,20259.19366111301,6756.754366159931,1
6.0,9.0,1.0,0.0,0,0,Baja,Comercio,15839.985582649053,4245.842493819076,0
18.0,4.0,0.0,0.0,0,1,Media,Servicios,23016.681605602847,1410.820241600064,0
6.0,8.0,1.0,0.0,0,1,Alta,Comercio,24452.767965186915,5374.138260695048,1
9.0,3.0,0.0,1.0,1,1,Baja,Servicios,35161.06685669739,3673.89629096869,1
14.0,14.0,0.0,0.0,0,0,Media,Servicios,17090.41743769367,873.7526491889257,0
